Date,Name,X,Y,Z
1875-10-01,Venus,-104373051.41106834,-25722709.834615696,-4945090.931548163
1875-10-01,Earth,147940810.89768663,22308425.236386713,9683298.563402109
1875-10-01,Mars,184376475.6745302,-82656109.95797387,-42955078.40110805
1875-10-01,Jupiter,-610778555.8207791,-496431488.5989168,-197921213.28523675
1875-10-01,Saturn,1217988886.1985908,-742540813.4275031,-358657522.2300547
1875-10-01,Uranus,-2047276693.5365992,1677181100.1683755,763703159.527894
1875-10-01,Neptune,3729292082.757296,2296295116.286759,847089229.8329724
1875-10-01,Pluto,4155591260.6269665,6025458325.371523,627972783.1401125
1875-11-01,Sun,0.0,0.0,0.0
1875-11-01,Mercury,31143847.796479948,32861689.539058752,14266231.50267534
1875-11-01,Venus,-47946407.39197731,-89305884.53801268,-37101760.24873128
1875-11-01,Earth,113937087.82723857,87874054.94507384,38131553.866700724
1875-11-01,Mars,205835571.29451972,-21288338.60723421,-15397708.33915495
1875-11-01,Jupiter,-587650113.7675415,-518482974.40706503,-207940614.7345678
1875-11-01,Saturn,1230883528.34349,-722480647.6427443,-350930423.84008837
1875-11-01,Uranus,-2059574922.5221841,1663877907.595396,758050964.7075789
1875-11-01,Neptune,3721203130.3325586,2307560244.2193522,851901443.6179978
1875-11-01,Pluto,4147613196.5076227,6029934774.504772,631772651.1440614
1875-12-01,Sun,0.0,0.0,0.0
1875-12-01,Mercury,-57933163.468257315,-22891847.137582302,-6236752.3807696365
1875-12-01,Venus,39520665.14387226,-91104640.03659108,-43455699.048542924
1875-12-01,Earth,50122026.623813935,127781082.67767295,55445794.44047543
1875-12-01,Mars,205953295.9449529,40383314.87618301,12882310.59437497
1875-12-01,Jupiter,-564269536.2042872,-538942504.7612618,-217283626.5659308
1875-12-01,Saturn,1243010768.718782,-702861171.1879674,-343352333.2570904
1875-12-01,Uranus,-2071386964.1363497,1650931547.815475,752548158.9908991
1875-12-01,Neptune,3713337061.4013023,2318438385.829668,856549713.9284573
1875-12-01,Pluto,4139882992.1726003,6034253012.664334,635448496.5503455
1876-01-01,Sun,0.0,0.0,0.0
1876-01-01,Mercury,25368319.21822367,-52699765.46385402,-30825098.3459178
1876-01-01,Venus,102357441.83028981,-30528286.317832053,-20212605.006590184
1876-01-01,Earth,-29797193.707553517,132665994.59626241,57563719.37865223
1876-01-01,Mars,185491801.400194,100108024.02415885,40831863.30593404
1876-01-01,Jupiter,-539117047.2792214,-559134428.3605896,-226555178.1854215
1876-01-01,Saturn,1255174596.721923,-682379867.7067944,-335420100.89454
1876-01-01,Uranus,-2083499699.121705,1637479488.1446514,746828124.6912124
1876-01-01,Neptune,3705169555.6693277,2329654632.7012544,861343875.1137729
1876-01-01,Pluto,4131885317.3161345,6038700908.9711,639245366.5208632
1876-02-01,Sun,0.0,0.0,0.0
1876-02-01,Mercury,12956666.01923398,40051954.55448805,19988374.88085871
1876-02-01,Venus,94113268.30752736,51547299.09408271,17199459.790453624
1876-02-01,Earth,-101013383.34082319,99040685.82023056,42972584.89057028
1876-02-01,Mars,147230433.1636063,150352899.44710013,64920304.25340678
1876-02-01,Jupiter,-512997109.27218103,-578322160.0939809,-235419812.34679374
1876-02-01,Saturn,1266960257.50215,-661692933.5808821,-327386793.1053615
1876-02-01,Uranus,-2095517273.291051,1623952629.660998,741073976.3729415
1876-02-01,Neptune,3696962258.371946,2340845858.960924,866128785.3803986
1876-02-01,Pluto,4123877701.7461424,6043134274.365477,643040698.8735594
1876-03-01,Sun,0.0,0.0,0.0
1876-03-01,Mercury,-54751394.23458142,-32233097.50313466,-11565317.959906105
1876-03-01,Venus,25746766.98248814,96623891.98090671,41792655.82805479
1876-03-01,Earth,-141468148.4535655,41410970.48713125,17967233.0070212
1876-03-01,Mars,99421873.71108489,185374082.17933106,82287885.70610286
1876-03-01,Jupiter,-487725123.58359545,-595329061.8537695,-243328709.68549582
1876-03-01,Saturn,1277639250.8370745,-642159587.7621064,-319782197.55009663
1876-03-01,Uranus,-2106672841.9588954,1611231271.2631621,735660398.0231527
1876-03-01,Neptune,3689248518.0564013,2351292312.496811,870596571.1974558
1876-03-01,Pluto,4116377722.317738,6047268449.041884,646589770.680916
1876-04-01,Sun,0.0,0.0,0.0
1876-04-01,Mercury,34074370.92417595,-46626521.05348548,-28497826.096635852
1876-04-01,Venus,-63691928.39995628,77965525.80557631,39074463.065930754
1876-04-01,Earth,-145574174.74371642,-31116259.177664753,-13500898.688123992
1876-04-01,Mars,40409374.60041864,208016108.8838811,94284401.99331315
1876-04-01,Jupiter,-459858274.83457714,-612466064.6950214,-251356761.50797614
1876-04-01,Saturn,1288680404.4570289,-621091111.9159464,-311559512.3625562
1876-04-01,Uranus,-2118504543.4573076,1597561297.822248,729840924.3038074
1876-04-01,Neptune,3680964453.816986,2362434769.5509567,875363430.1909834
1876-04-01,Pluto,4108350915.3496714,6051673650.945406,650382100.1308074
1876-05-01,Sun,0.0,0.0,0.0
1876-05-01,Mercury,2761485.7697798945,41299327.86472965,21706063.691331387
1876-05-01,Venus,-107149918.9516011,6488306.950121166,9701094.890467387
1876-05-01,Earth,-110950650.77682236,-93198238.00700033,-40435639.60266472
1876-05-01,Mars,-19750900.781622864,214826491.6445132,99051688.06229414
1876-05-01,Jupiter,-432095543.8160489,-627991689.7227316,-258691394.32717028
1876-05-01,Saturn,1298993160.7807148,-600522755.5863537,-303512035.8056442
1876-05-01,Uranus,-2129862322.175712,1584262704.8638952,724177385.8624628
1876-05-01,Neptune,3672909975.474463,2373193634.5878186,879967568.2333406
1876-05-01,Pluto,4100573620.51341,6055922875.835537,654050606.0121312
1876-06-01,Sun,0.0,0.0,0.0
1876-06-01,Mercury,-47727282.29722113,-42962294.528252274,-18034647.321073435
1876-06-01,Venus,-76536401.60481456,-71008450.09488192,-27073206.498312138
1876-06-01,Earth,-45659628.33959538,-132204341.85954443,-57356898.33581656
1876-06-01,Mars,-80533758.33486132,206818670.71649456,97040157.53889012
1876-06-01,Jupiter,-402633596.0942061,-642907988.0236645,-265806278.30130267
1876-06-01,Saturn,1309260953.4550662,-579089142.3658559,-295105508.011213
1876-06-01,Uranus,-2141502795.3109345,1570449498.096473,718292458.8191216
1876-06-01,Neptune,3664548204.2490683,2384286048.729852,884715878.0049555
1876-06-01,Pluto,4092527368.2062945,6060299391.9738455,657839846.1705844
1876-07-01,Sun,0.0,0.0,0.0
1876-07-01,Mercury,41636588.724846005,-39000116.66622944,-25221750.984235622
1876-07-01,Venus,5091161.920384295,-98389059.59863955,-44555392.03946158
1876-07-01,Earth,29340841.970729493,-136302290.02034986,-59131760.60033232
1876-07-01,Mars,-134276209.24073008,185839136.4719411,88887227.55274424
1876-07-01,Jupiter,-373420254.43036777,-656222498.6567924,-272228325.73532796
1876-07-01,Saturn,1318817519.4799154,-558178758.0734851,-286884462.91827935
1876-07-01,Uranus,-2152674424.9392624,1557013409.8574898,712566052.5007132
1876-07-01,Neptune,3656418692.4058795,2394996261.0485153,889301969.3107662
1876-07-01,Pluto,4084731287.4985743,6064520830.660572,661505344.6773703
1876-08-01,Sun,0.0,0.0,0.0
1876-08-01,Mercury,-17348125.117739305,38803806.22434734,22457258.415751733
1876-08-01,Venus,85297421.39209868,-58845084.44784351,-31866724.76077415
1876-08-01,Earth,98947340.8011641,-104891915.39631908,-45500258.91624464
1876-08-01,Mars,-181317095.8930523,152459931.0213899,74864499.04157043
1876-08-01,Jupiter,-342558724.2717203,-668792985.3569543,-278371626.27432805
1876-08-01,Saturn,1328296057.1902473,-536403580.10363805,-278303141.28425694
1876-08-01,Uranus,-2164121426.9186354,1543059287.5911129,706616655.5016236
1876-08-01,Neptune,3647979559.7843566,2406038169.6841874,894031531.911778
1876-08-01,Pluto,4076665656.424973,6068868607.753583,665291458.8804789
1876-09-01,Sun,0.0,0.0,0.0
1876-09-01,Mercury,-38166392.272654414,-51393018.33708148,-23540004.945926823
1876-09-01,Venus,106263482.49312936,21874903.32764612,3084617.448365478
1876-09-01,Earth,142131556.3653898,-45416385.67031499,-19692734.96471004
1876-09-01,Mars,-217087336.2081772,109614635.53198977,56192496.29718823
1876-09-01,Jupiter,-311064930.1062887,-680127504.2721167,-284000447.7476821
1876-09-01,Saturn,1337367636.7940316,-514464050.79994756,-269636548.92584723
1876-09-01,Uranus,-2175469259.0376167,1529034451.0494351,700634876.590755
1876-09-01,Neptune,3639501245.879897,2417054234.9862075,898751491.6527504
1876-09-01,Pluto,4068590202.6756854,6073201759.351638,669075970.4246416
1876-10-01,Sun,0.0,0.0,0.0
1876-10-01,Mercury,49280543.84348094,-26676826.642140925,-19445534.175307952
1876-10-01,Venus,55469077.38477442,86267051.10083114,35245748.84988956
1876-10-01,Earth,147242258.29816234,24143667.137380775,10489187.245640611
1876-10-01,Mars,-239050618.37375864,61749081.03205244,34840834.73550907
1876-10-01,Jupiter,-280037200.12176645,-689893985.518582,-288945591.36607033
1876-10-01,Saturn,1345755506.2869534,-493081721.6380362,-261170639.8339911
1876-10-01,Uranus,-2186356076.276072,1515395274.6752274,694815470.9008279
1876-10-01,Neptune,3631259205.4750857,2427690225.2942476,903310003.5601424
1876-10-01,Pluto,4060765911.176166,6077381193.499333,672736866.0783839
1876-11-01,Sun,0.0,0.0,0.0
1876-11-01,Mercury,-34969187.444712475,30607667.4076195,19906587.27143738
1876-11-01,Venus,-35220206.33093406,92501850.55969307,43795448.79932738
1876-11-01,Earth,112311331.9245491,89299220.00804593,38758946.132232375
1876-11-01,Mars,-247285225.20368037,8626986.046892758,10703295.321322199
1876-11-01,Jupiter,-247462387.39233845,-698718897.1937188,-293524820.52554417
1876-11-01,Saturn,1354015233.0374737,-470837336.17468023,-252343437.18210703
1876-11-01,Uranus,-2197507120.31857,1501233078.707142,688770732.517239
1876-11-01,Neptune,3622704057.7813225,2438655091.4214783,908010919.0663257
1876-11-01,Pluto,4052671179.287041,6081685525.765243,676518196.3228277
1876-12-01,Sun,0.0,0.0,0.0
1876-12-01,Mercury,-29721466.467011027,-56051728.152009845,-26914047.83308094
1876-12-01,Venus,-99623993.72809133,35438907.76311998,22228380.113876835
1876-12-01,Earth,47924728.417646386,128437091.17014875,55739438.797283225
1876-12-01,Mars,-240522974.06810784,-43281412.55150834,-13287425.369105438
1876-12-01,Jupiter,-215496466.01238686,-706011117.2459812,-297432037.81308436
1876-12-01,Saturn,1361610555.7602522,-449172052.7888343,-243726785.00185528
1876-12-01,Uranus,-2208202450.5067163,1487462130.017807,682890889.8479521
1876-12-01,Neptune,3614387832.997203,2449241312.628433,912550906.1452055
1876-12-01,Pluto,4044828263.8657036,6085837044.4949875,680175995.530326
1877-01-01,Sun,0.0,0.0,0.0
1877-01-01,Mercury,53202587.43487125,-12346398.536539055,-12209331.799457865
1877-01-01,Venus,-95697613.86656979,-47615225.50117258,-15352265.297197476
1877-01-01,Earth,-32063394.081991695,132355811.80519848,57438722.264052525
1877-01-01,Mars,-218226732.22985122,-94062316.98312736,-37185526.11263514
1877-01-01,Jupiter,-182066559.03284448,-712236007.8893311,-300917391.2430178
1877-01-01,Saturn,1369044402.1172893,-426647899.18914914,-234748726.3537823
1877-01-01,Uranus,-2219154551.766507,1473164971.842492,676784211.4006245
1877-01-01,Neptune,3605756205.5497966,2460154522.326795,917232581.4396968
1877-01-01,Pluto,4036714320.7090707,6090112504.237431,683954107.745206
1877-02-01,Sun,0.0,0.0,0.0
1877-02-01,Mercury,-48204016.69979188,18522330.528387405,14823666.718781348
1877-02-01,Venus,-24083971.99331342,-96636413.8866827,-41926413.51414678
1877-02-01,Earth,-102796440.36508264,97875880.23976053,42477883.451237
1877-02-01,Mars,-181105226.31628853,-138364690.9271211,-58517561.88884321
1877-02-01,Jupiter,-148292158.9112517,-717109972.9926664,-303831948.2692949
1877-02-01,Saturn,1376053417.5753355,-403991369.40424544,-225697829.24508417
1877-02-01,Uranus,-2230004736.8219147,1458800154.912633,670646450.391693
1877-02-01,Neptune,3597085848.08839,2471041305.851567,921904404.0718288
1877-02-01,Pluto,4028590640.116436,6094373270.68378,687730570.4830323
1877-03-01,Sun,0.0,0.0,0.0
1877-03-01,Mercury,-23630955.301859174,-58323367.40229189,-28767549.738338143
1877-03-01,Venus,56797352.702998854,-82565309.48022237,-40729543.33060306
1877-03-01,Earth,-141627348.9375122,42031217.8364253,18247628.19311008
1877-03-01,Mars,-136260766.90003008,-169782562.22798708,-74151581.10302559
1877-03-01,Jupiter,-117542074.26867163,-720336880.4071572,-305966468.4411394
1877-03-01,Saturn,1382016235.2367065,-383419201.86051655,-217462402.2974195
1877-03-01,Uranus,-2239716853.6590457,1445767852.2800386,665076173.6218723
1877-03-01,Neptune,3589221345.3289347,2480851718.283309,926115604.4184759
1877-03-01,Pluto,4021244767.033157,6098209064.275403,691140143.4248792
1877-04-01,Sun,0.0,0.0,0.0
1877-04-01,Mercury,53384122.75469473,-4637585.883755202,-8118402.264733311
1877-04-01,Venus,106783572.15223804,-12812978.922007617,-12547180.828888375
1877-04-01,Earth,-146091845.88612875,-30492032.799338598,-13217994.847790003
1877-04-01,Mars,-76736436.48100486,-191868558.8368586,-85906941.71180393
1877-04-01,Jupiter,-83285607.2904147,-722594504.1925924,-307771040.9587086
1877-04-01,Saturn,1388207650.6466012,-360529313.4120753,-208280159.7094586
1877-04-01,Uranus,-2250371575.0633607,1431276012.3400276,658879999.4199307
1877-04-01,Neptune,3580477532.456384,2491687883.1252484,930768536.3209049
1877-04-01,Pluto,4013102601.761588,6102441828.145801,694913440.5951179
1877-05-01,Sun,0.0,0.0,0.0
1877-05-01,Mercury,-50851171.54196191,15036215.256390907,13231747.357679669
1877-05-01,Venus,84110127.9472827,64092265.452539034,23455888.603712462
1877-05-01,Earth,-111772863.31718948,-92728707.43694194,-40219696.83400951
1877-05-01,Mars,-13053114.926546289,-197885717.9427505,-90406486.27059394
1877-05-01,Jupiter,-49981357.389914006,-723452081.7930678,-308952087.5533841
1877-05-01,Saturn,1393786022.0078356,-338270422.7414535,-199332088.07579
1877-05-01,Uranus,-2260584077.298203,1417188979.347678,652854851.8595428
1877-05-01,Neptune,3571979158.4382305,2502149010.84607,935261854.336658
1877-05-01,Pluto,4005213863.3840933,6106524023.4824295,698563421.8163153
1877-06-01,Sun,0.0,0.0,0.0
1877-06-01,Mercury,-10697366.974649869,-60719349.92736109,-31398596.573849358
1877-06-01,Venus,2464750.5712822676,98826941.39973581,44242366.78048913
1877-06-01,Earth,-46674274.17538503,-132014775.96378365,-57262858.022349216
1877-06-01,Mars,53738464.24888496,-186426466.24354187,-86975953.21011679
1877-06-01,Jupiter,-15473100.45679376,-722956826.1873906,-309582510.13614154
1877-06-01,Saturn,1399120334.8810246,-315165332.6115928,-190024302.15537566
1877-06-01,Uranus,-2271034679.8993235,1402568243.1005886,646599321.0438308
1877-06-01,Neptune,3563159756.4714494,2512932396.639688,939895064.3375582
1877-06-01,Pluto,3997052652.909545,6110727783.293565,702333409.9168257
1877-07-01,Sun,0.0,0.0,0.0
1877-07-01,Mercury,51172982.417832024,7033546.363233831,-1661694.8211731762
1877-07-01,Venus,-79108980.24319679,65437063.15250083,34404147.096467145
1877-07-01,Earth,28304392.994054377,-136430147.6684695,-59175952.190766215
1877-07-01,Mars,113365644.89341392,-158051966.43996832,-75592017.45650712
1877-07-01,Jupiter,17950594.558753934,-721133466.6860375,-309617019.5925723
1877-07-01,Saturn,1403863764.9631693,-292711199.2970823,-180959874.76216856
1877-07-01,Uranus,-2281048663.0690312,1388357679.0420113,640517246.4320747
1877-07-01,Neptune,3554588408.1762066,2523342229.9865136,944369203.0661275
1877-07-01,Pluto,3989145516.2384043,6114781884.495644,705980170.997371
1877-08-01,Sun,0.0,0.0,0.0
1877-08-01,Mercury,-57723330.35560551,743833.3443497382,6310446.757124538
1877-08-01,Venus,-107260524.37651148,-14526388.105525061,246103.69257912785
1877-08-01,Earth,98060968.5710329,-105318280.10604183,-45674454.96134273
1877-08-01,Mars,163385084.99899077,-112794292.37271339,-56202606.993300684
1877-08-01,Jupiter,52452105.49236497,-717855389.1084098,-309054139.5686379
1877-08-01,Saturn,1408329859.5332813,-269417942.53323203,-171537228.16930693
1877-08-01,Uranus,-2291293121.372141,1373610548.9625185,634203426.3688744
1877-08-01,Neptune,3545693782.6162095,2534072387.004869,948982497.9791824
1877-08-01,Pluto,3980965327.857533,6118956587.161379,709746813.2032669
1877-09-01,Sun,0.0,0.0,0.0
1877-09-01,Mercury,2719470.8781124596,-60225598.84756402,-32535624.862984817
1877-09-01,Venus,-59314177.93878567,-83867298.98935369,-33960871.8978383
1877-09-01,Earth,141532497.04252493,-46036212.215308934,-19950767.827798642
1877-09-01,Mars,196028986.29947284,-55550271.23596725,-30841218.754794303
1877-09-01,Jupiter,86848989.699764,-713158005.5128498,-307880175.0961775
1877-09-01,Saturn,1412350758.539383,-246039588.0304383,-162060385.13083306
1877-09-01,Uranus,-2301432053.9517746,1358800154.3459065,627860397.2295601
1877-09-01,Neptune,3536761069.783377,2544775321.6856933,953585598.335497
1877-09-01,Pluto,3972775520.7967286,6123116502.744871,713511740.9149687
1877-10-01,Sun,0.0,0.0,0.0
1877-10-01,Mercury,43122568.77654868,21735203.653925363,7022155.623539068
1877-10-01,Venus,27140444.375107244,-94801187.7005292,-44356205.299363494
1877-10-01,Earth,146981528.98294413,23483819.823624562,10214225.736632407
1877-10-01,Mars,207716110.94988328,5610460.985650349,-3110865.120087251
1877-10-01,Jupiter,119971567.61270365,-707260933.8580741,-306160721.4407678
1877-10-01,Saturn,1415815696.8348863,-223341114.60353976,-152840335.25389147
1877-10-01,Uranus,-2311142971.1284266,1344407897.5161333,621694435.5119016
1877-10-01,Neptune,3528080334.915036,2555106972.519388,958030458.311617
1877-10-01,Pluto,3964840759.2120714,6127128135.326224,717153577.9503057
1877-11-01,Sun,0.0,0.0,0.0
1877-11-01,Mercury,-59778871.429055355,-13614465.083573692,-1145773.9113382858
1877-11-01,Venus,96911090.4103046,-40999518.48750166,-24597026.274924822
1877-11-01,Earth,112373081.06753787,88765381.01086193,38539430.81765984
1877-11-01,Mars,198466275.30658597,68259457.68375507,25874171.563042507
1877-11-01,Jupiter,153960192.10216036,-699773914.4504108,-303780726.05464375
1877-11-01,Saturn,1418953342.8924649,-199816343.66753894,-143265219.96019444
1877-11-01,Uranus,-2321072777.913459,1329474938.3371387,615294752.0844277
1877-11-01,Neptune,3519072955.857274,2565756004.288382,962613353.7571652
1877-11-01,Pluto,3956632075.977311,6131258913.744812,720915104.1736567
1877-12-01,Sun,0.0,0.0,0.0
1877-12-01,Mercury,12717086.821633697,-57928663.16699233,-32352361.619766664
1877-12-01,Venus,100131475.66799967,39048643.22519127,11177680.14505554
1877-12-01,Earth,48182502.58426024,128154140.59959117,55629191.33330124
1877-12-01,Mars,170661025.43227062,122601384.43815798,51556453.71817195
1877-12-01,Jupiter,186556737.64905167,-691185382.3322669,-300894457.76949304
1877-12-01,Saturn,1421559156.283422,-176989811.60396346,-133955508.66017635
1877-12-01,Uranus,-2330580377.868592,1314965313.0534077,609074494.5285368
1877-12-01,Neptune,3510320143.7279625,2576035275.798655,967038568.0079086
1877-12-01,Pluto,3948679079.8276873,6135242323.40691,724553631.5954008
1878-01-01,Sun,0.0,0.0,0.0
1878-01-01,Mercury,29229170.324047912,33524698.031770445,14760718.742941193
1878-01-01,Venus,34090651.76092341,94413724.15438248,40248154.70427999
1878-01-01,Earth,-31787735.012535024,132390957.4061888,57466484.53362518
1878-01-01,Mars,126256668.6548483,167593978.9603393,73404548.10180995
1878-01-01,Jupiter,219865797.0604469,-680931236.7548611,-297311456.086165
1878-01-01,Saturn,1423804775.298048,-153346922.18400946,-124293425.17212673
1878-01-01,Uranus,-2340299131.563279,1299912364.044852,602619257.2345964
1878-01-01,Neptune,3501238472.0233274,2586629960.432298,971601067.4052768
1878-01-01,Pluto,3940451588.0314813,6139343911.628195,728311719.4312159
1878-02-01,Sun,0.0,0.0,0.0
1878-02-01,Mercury,-57606463.30626654,-27000674.869925424,-8521296.49224366
1878-02-01,Venus,-56561084.39313557,82877821.99399568,40808342.55361019
1878-02-01,Earth,-102695179.9283969,98185800.56897318,42624286.29340064
1878-02-01,Mars,70858177.99602291,198235359.41308808,88971352.38474981
1878-02-01,Jupiter,252724907.71713382,-669286709.7354943,-293121337.1799184
1878-02-01,Saturn,1425594022.4722393,-129654999.50717893,-114591552.00435539
1878-02-01,Uranus,-2349909903.040395,1284799432.271529,596136213.4700884
1878-02-01,Neptune,3492119189.2229056,2597196856.4984317,976153128.612578
1878-02-01,Pluto,3932214563.738097,6143430645.1684885,732068045.738961
1878-03-01,Sun,0.0,0.0,0.0
1878-03-01,Mercury,19195182.474757455,-55476483.24093609,-31718425.079581436
1878-03-01,Venus,-105341293.24188262,20394777.777412523,15815015.176006172
1878-03-01,Earth,-141800079.2492174,42483552.56355292,18455788.446672108
1878-03-01,Mars,15730522.968219858,212412020.7360453,96979738.70914248
1878-03-01,Jupiter,281958691.6778353,-657586194.5214791,-288818674.6238859
1878-03-01,Saturn,1426816290.6184812,-108219924.777289,-105796872.55540551
1878-03-01,Uranus,-2358497385.7847834,1271098047.851139,590256901.2723082
1878-03-01,Neptune,3483850171.3918037,2606717170.1352935,980255655.125658
1878-03-01,Pluto,3924766492.0087485,6147109109.063453,735459334.5899827
1878-04-01,Sun,0.0,0.0,0.0
1878-04-01,Mercury,20323024.456337057,37621100.85995906,17873987.286547087
1878-04-01,Venus,-87235874.96239738,-60685413.54655548,-21776982.33374786
1878-04-01,Earth,-146613933.24583253,-30049316.95165846,-13014448.169951309
1878-04-01,Mars,-46373649.03636353,213127290.05822924,99005209.26133941
1878-04-01,Jupiter,313766714.62947613,-643338721.7570969,-283486868.0015966
1878-04-01,Saturn,1427731883.3344586,-84455412.06972188,-96027609.85053897
1878-04-01,Uranus,-2367901315.4869184,1255872825.2965417,583721735.7575855
1878-04-01,Neptune,3474659576.482964,2617230863.9476485,984787714.7013521
1878-04-01,Pluto,3916511373.613408,6151167532.970271,739212281.9476205
1878-05-01,Sun,0.0,0.0,0.0
1878-05-01,Mercury,-56517585.74238528,-30220017.279524468,-10354001.589777395
1878-05-01,Venus,-10925197.868196562,-98538633.44529521,-43628589.07366943
1878-05-01,Earth,-112583112.07534915,-92449308.23225899,-40087071.54184827
1878-05-01,Mars,-103537849.67520669,199720045.41751736,94418902.25278261
1878-05-01,Jupiter,343926567.72961205,-628275694.9774094,-277765138.9615142
1878-05-01,Saturn,1428178595.7651882,-61431575.13961813,-86543963.57996385
1878-05-01,Uranus,-2376897765.7162256,1241083497.7336173,577371707.1823041
1878-05-01,Neptune,3465729911.7755556,2627378635.107301,989163505.4832349
1878-05-01,Pluto,3908513521.42106,6155080858.643285,742842462.9899958
1878-06-01,Sun,0.0,0.0,0.0
1878-06-01,Mercury,31256158.61614698,-48377694.09298071,-29182897.24701473
1878-06-01,Venus,74324097.80505362,-69640130.41950108,-36043170.49009727
1878-06-01,Earth,-47653890.544588186,-132015281.26695476,-57251472.310123704
1878-06-01,Mars,-155936370.4383365,172948846.78453064,83573510.8544314
1878-06-01,Jupiter,374381173.4131498,-611416083.717056,-271280319.3776875
1878-06-01,Saturn,1428184766.3707206,-37620932.541584834,-76716700.00424512
1878-06-01,Uranus,-2386086045.910289,1225744777.6495492,570783766.3132827
1878-06-01,Neptune,3456465962.538662,2637836891.6939483,993674699.4341679
1878-06-01,Pluto,3900239762.3739605,6159109961.140806,746591880.4890562
1878-07-01,Sun,0.0,0.0,0.0
1878-07-01,Mercury,5589333.1205483135,40861644.60809265,21138264.79491241
1878-07-01,Venus,107611538.80241404,5042990.519969245,-4584903.383473007
1878-07-01,Earth,27317997.857893355,-136739903.45117807,-59298471.900090605
1878-07-01,Mars,-197338988.59674305,136605434.477993,68037724.46770732
1878-07-01,Jupiter,403101496.8426715,-593872722.3780783,-264459985.4460896
1878-07-01,Saturn,1427748745.7111416,-14566824.395174269,-67182741.61562578
1878-07-01,Uranus,-2394872934.3416843,1210846902.1558368,564383216.8245468
1878-07-01,Neptune,3447465495.4190073,2647930802.454718,998030206.4907391
1878-07-01,Pluto,3892223903.7503977,6162994885.617352,750218627.6382742
1878-08-01,Sun,0.0,0.0,0.0
1878-08-01,Mercury,-50014839.48145176,-41425568.23848645,-17012690.00743019
1878-08-01,Venus,67446352.2890229,78266046.19183886,30872788.771506965
1878-08-01,Earth,97230014.2442745,-105911392.3457315,-45919552.98739628
1878-08-01,Mars,-228157928.29083395,90788645.6420806,47868182.81537442
1878-08-01,Jupiter,431935956.8357204,-574505377.3099767,-256860402.3921875
1878-08-01,Saturn,1426840295.518308,9260152.723007038,-57309551.78383342
1878-08-01,Uranus,-2403843780.225308,1195397353.7978177,557743644.4574859
1878-08-01,Neptune,3438128576.2956977,2658333185.3423142,1002520346.5800811
1878-08-01,Pluto,3883931572.094441,6166994613.720433,753964478.2759234
1878-09-01,Sun,0.0,0.0,0.0
1878-09-01,Mercury,41465650.651753075,-38493816.40548207,-24965729.160511132
1878-09-01,Venus,-20941378.94740962,96247830.24348833,44557174.01349183
1878-09-01,Earth,140981756.18128207,-46812188.4507799,-20275323.412449062
1878-09-01,Mars,-245046459.19303474,39428624.41809066,24775855.15192721
1878-09-01,Jupiter,459847062.27516115,-553911482.0872892,-248712383.10647273
1878-09-01,Saturn,1425465396.3032942,33083893.727911606,-47417713.673154674
1878-09-01,Uranus,-2412703456.2520623,1179892514.1419146,551078275.3330208
1878-09-01,Neptune,3428754722.423254,2668707006.852626,1006999715.299713
1878-09-01,Pluto,3875629828.014718,6170979393.549468,757708502.0560457
1878-10-01,Sun,0.0,0.0,0.0
1878-10-01,Mercury,-14659775.04649845,39419559.477969564,22477986.906823635
1878-10-01,Venus,-93368956.04916066,47950060.57307835,27438687.135419954
1878-10-01,Earth,146761479.26800555,22667205.21866856,9871398.830581186
1878-10-01,Mars,-247020714.22871584,-12602002.168150911,968502.9243238023
1878-10-01,Jupiter,485916662.10245067,-532848442.8773224,-240318243.64314932
1878-10-01,Saturn,1423689866.4227834,56128666.02353136,-37830220.275391154
1878-10-01,Uranus,-2421171069.1277804,1164835844.67997,544603638.7738594
1878-10-01,Neptune,3419648178.7644267,2678718889.37602,1011324286.9966915
1878-10-01,Pluto,3867586936.846688,6174821386.459032,761330002.4514571
1878-11-01,Sun,0.0,0.0,0.0
1878-11-01,Mercury,-40839993.11113158,-50391318.34203629,-22751597.115008686
1878-11-01,Venus,-102470319.66987622,-35158196.61433087,-9340153.643215261
1878-11-01,Earth,112471544.29110548,88062438.36652611,38244841.61892919
1878-11-01,Mars,-233712847.21516708,-65507953.24071528,-23657752.662725694
1878-11-01,Jupiter,511820074.9301686,-509950671.8120304,-231133400.76376095
1878-11-01,Saturn,1421394591.695843,79923120.729293,-27911037.62374165
1878-11-01,Uranus,-2429810699.2363,1149224251.3541846,537888385.845546
1878-11-01,Neptune,3410201940.575109,2689036183.1762247,1015782319.5646783
1878-11-01,Pluto,3859266723.0113087,6178776711.993745,765070403.5050694
1878-12-01,Sun,0.0,0.0,0.0
1878-12-01,Mercury,47361045.409096554,-29412363.450404312,-20726339.11587705
1878-12-01,Venus,-42201074.11399142,-92283594.37144254,-38837028.50635567
1878-12-01,Earth,48486678.010604225,127688848.40408404,55436927.216060944
1878-12-01,Mars,-206198007.20979515,-112581636.9810687,-45997375.70623582
1878-12-01,Jupiter,535827659.07575256,-486735317.1660425,-221766093.01508534
1878-12-01,Saturn,1418727079.0494862,102924755.49658343,-18303132.468840864
1878-12-01,Uranus,-2438064547.4270253,1134065591.3809767,531366041.00637925
1878-12-01,Neptune,3401025536.903927,2698993152.743593,1020086153.2226504
1878-12-01,Pluto,3851205990.9439325,6182590175.114771,768688380.0978106
